tweet,subtask_a,subtask_b,subtask_c
अफु… https://t.co/UbmbznGMw3",not offensive,,
"@9900Vikram छञपती?😡 
लिहिलेला अंक साहेबांना व वांगीबाईला तरी कळणार आहे का? ८० ओलांडायची वेळ आलीतरी अजून स्वप्नच बघत आहेत. 😭 😂",not offensive,,
RT @sid_m007: वानखडे यांचा प्रकरण वरून एक नक्की समजलं परमेश्वर सर्व बघत असतो ज्यांना अस वाटाय मी अत्याचार केला मला काही होणार नाही त्यानी…,not offensive,,
@SaiNaik14178998 @rautsanjay61 म्हणून सारं जग त्यांचं कौतुक करत आहे....जरा न्यूज बघत जा.,not offensive,,
@santoshkhatte @narendramodi @saurabh_khangar @joglekarsaurabh @SurajSabale13 @swapniltk @PuneriKul1… https://t.co/wJMc8DCJj5,not offensive,,
वाट बघत बसलात ना एसटी कर्मचारी..ओं लक्ष द्या https://t.co/EH5KIVIfev,not offensive,,
@VijayWadettiwar गेल्या 3 दिवसांपासून मी बघत आहोत. ही नेते मंडळी दिवसभर तिथे थांबतात आणि संध्याकाळी घरी जाऊन मस्तपै… https://t.co/ZXmANH0p8E,not offensive,,
@Yours_Pawan @Oldmumbaikar तुम्ही जेवताना का बरं बातम्या बघता? निदान पोटात तरी सात्विक घरचे जाऊ दे की. त्याच्याबरोब… https://t.co/CG9MSRerEY,not offensive,,
@ShaileshKshir20 महाराष्ट्रातील जनतेने आजतागायत अनेक प्रकारच्या संकटांना यशस्वीपणे तोंड दिले आहे पण महाभकास आघाडी स… https://t.co/uc6MaycXtA,not offensive,,
"आर. माधवनच्या मुलाने महाराष्ट्रासाठी ७ पदके जिंकली, त्याच्या विषयी कौतुकाचा शब्द नाही महाआघाडी सरकारच्या मंत्र्यां… https://t.co/8uh9nO99et",not offensive,,
RT @DharmendraGhag: @ketanvedak7 @Maharashtravadi @PranayABhalekar @Sagarta78683523 @hemant_athalye @mul_mumbaikar @khamkarvikas1 @mssangha…,not offensive,,
"@pawar0306 @NetflixIndia @amazonIN मी हिंदी सिनेमा, सीरियल, बातम्या ..काहीच बघत नाही.",not offensive,,
"@AnaghaAcharya स्वर्गीय आदरणीय साहेब बाळासाहेब, सगळं बघत आहे...
काही तरी लज्जा बाळगा...
आता, तुमचे साहेब, म्हणजे ,… https://t.co/9YBROvzDHR",not offensive,,
@BharatP90114426 @TV9Marathi @nawabmalikncp @OfficeofNM @rautsanjay61 @BJP4Maharashtra @narcoticsbureau समीर वानखे… https://t.co/p06CyR3vok,not offensive,,
RT @The_realist0001: मित्राकडे ती बघत नसली तरी 'ती तुझ्याकडेच बघतेय' यावर लगेच विश्वास ठेवणारा मित्र 'अरे ती तुला चु*या बनवतेय' असं आपण कि…,not offensive,,
@ketanvedak7 @Maharashtravadi @PranayABhalekar @Sagarta78683523 @hemant_athalye @mul_mumbaikar @khamkarvikas1… https://t.co/rEtcqSQUAL,not offensive,,
"@iSachinShitole मी आधी बघत होतो
पण बरीच वर्ष झाली आता नाही बघत",not offensive,,
RT @Late_Night1991: बाहेर मस्त पाऊस पडतोय. पावसाच्या आवाजाने जो लयबद्ध संगीत तयार झालं आहे ते फारच मधुर पण आळशी बनवत आहे. खोलीमध्ये अंधुकसा…,not offensive,,
@WaghamareVikas बरोबर आहे तुमचं पण तुमच्या शेठने महागाई ने सामान्यांच कंबरठ मोडलय त्याबद्दल काहीतरी बोला. सगळे राज… https://t.co/XMzkRc701p,not offensive,,
"@Anand_Dasa88 @Jaideep_Badadhe @nawabmalikncp अजून थांबला नाही हा खेळ ""मी दाऊदच आहे"" पाशी घेऊन येणार नवाब मलिक बघत रहा",not offensive,,
"@JainDenesh @nawabmalikncp तुम्ही मलिकांच्या रिप्लायची वाट बघत होते.
त्यांच ट्विट उद्या सकाळीच बघुया😅😅",not offensive,,
राऊत साहेब मीडिया समोर येऊन काय बोलले काय ह्या आल्या जनाब जनाब करत व्हिडीओ बनवायला.... नशीब राऊत साहेब बघत पण नाहीत 😀😀😀😀,not offensive,,
"""नववीच्या अभ्यासच बघा"", एक काका हा असा फुक्कटचा उपदेश देऊन गेले. मी तर त्याच्या त्या मार्केटिंग स्किल्सने अचंबित झा… https://t.co/gItyQOl9o3",not offensive,,
@PomaneSpeaks ते महाप्रसादाची वाट बघत आहेत.,not offensive,,
"माधवनच्या मुलाने महाराष्ट्रासाठी ७ पदके जिंकली,त्याच्या विषयी कौतुकाचा शब्द नाही महाआघाडी सरकारच्या मंत्र्यांच्या… https://t.co/LCRiyBQi7s",not offensive,,
@pankya_G @HodePratu @mansiphule @_Meowww7 @imshivani_ मी त्यांच्या पडण्याची वाट बघत होतो 😭😂,not offensive,,
"RT @KirtikumrShinde: काल दादरच्या जिप्सी हॉटेलबाहेर @Lamborghini उभी होती. मित्र म्हणाला, ४.५ कोटींची कार आहे. प्रत्येकजण तिच्याकडे बघत हो…",not offensive,,
वानखडे यांचा प्रकरण वरून एक नक्की समजलं परमेश्वर सर्व बघत असतो ज्यांना अस वाटाय मी अत्याचार केला मला काही होणार ना… https://t.co/9mV3KB0LRN,not offensive,,
@Central_Railway ठाणे ऐरोली रेल्वे मार्गावर मोठ्याप्रमाणात कचरा टाकला जातो पण @Central_Railway कडून कुठल्याही प्र… https://t.co/IKYfju0l2H,not offensive,,
"RT @Yogeshsagar09: ह्याला आवरा @PawarSpeaks, किंवा म्हणा आपल्या समर्थना ने हे सघळं चालू आहे,एवढी कसली मूजोरी ह्या माणसाला ? लोकं बघत आहे ही…",not offensive,,
@Anand_Dasa88 भाजपा नेते खरंच बिनडोक आहेत.. काय पण आणि कसे पण करून महाराष्ट्राची कशी बदनामी करता येईल . सरकार कसे… https://t.co/ZLhQPsgIeG,not offensive,,
काय काय बघत बसतात रे हे लोक 🤦 https://t.co/wdQMpMSaDb,not offensive,,
"@LoksattaLive भारतीय वंशाच्या कोणीही कोणत्याही पदाव पोहचुदेत आपल्या देशाकड ढुंकुनही बघत नाहीत 😕

उगच आपल्या मोठ्या… https://t.co/wohvDJ67Rc",not offensive,,
खुप सारे मेल केल्यानंतर देखील @IndiaPostOffice #dopmh ने समाधानकारक उत्तरे न देता केवळ दिशाभूल करत आहेत.कोणी बोलत… https://t.co/9OgIgyb0xe,not offensive,,
@BhatkhalkarA काय बोला तो काय करत होता तिथे गार्डन आहे मस्त बसलाय मजा बघत ते NCB ऑफिस आहे की कट्टा आले समर्थन करायला,not offensive,,
@paramvaibhav @diptijoshi31 @sumrag @ksinamdar @ArohWelankar @KrantiRedkar बाकीच्यांनी मराठी माणूस सिनेमा का बघत ना… https://t.co/DRfxB3ObHU,not offensive,,
"RT @pingle_abhishek: विकास करेल जो सर्वांचा तो आहे देवेंद्र आमचा, कितीही कारस्थानं करा अजिंक्य अभिमन्यूने पुन्हा एकदा चक्रव्यूह भेदले...…",not offensive,,
मराठी माणूस मराठी माणसाचा घात करतो ही आमची महाराष्ट्राची लोकशाही जसे आपण समीर वानखेडे यांच्याबाबतीत बघत आहोत कारण… https://t.co/jnwcQ52G4g,not offensive,,
"विकास करेल जो सर्वांचा तो आहे देवेंद्र आमचा, कितीही कारस्थानं करा अजिंक्य अभिमन्यूने पुन्हा एकदा चक्रव्यूह भेदले.… https://t.co/rch167GBox",not offensive,,
@iSachinShitole क्रिकेट म्हणजे गुलामांचा खेळ त्यांचे राज्य होते त्याच देशातील लोक खेळतात आणि बघतात अपवाद अमेरिकेचा… https://t.co/aS1RTiIfuh,not offensive,,
@bharanemamaNCP @CMOMaharashtra @AjitPawarSpeaks @PrakashAbitkar @NCPspeaks साहेब राज्यातील अनुकंपा धारकांना न्याय… https://t.co/KX9Ulux0TG,not offensive,,
"@jackpra_ मित्र सगळे बघत होते,
मी मस्त झोपलेलो होतो..

मध्येच उठून 'हरले का रे ?' इतकं बोलायचं बस 🤣",not offensive,,
@deeppotter तू मिसळ खाऊन पण बघत जाऊ नको😆,not offensive,,
"@sumrag क्रांती रेडकर ला तू समर्थन करणे योग्य अथवा अयोग्य असू शकते, पण ह्या ट्विट च्या माध्यमातून महाराष्ट्र सरकारव… https://t.co/XcQj3GafnS",not offensive,,
RT @Sagarta78683523: नमस्कार प्रिय @pogoindia कृपया हे किड्स टीव्ही चॅनल आम्हाला #मराठीत उपलब्ध करून द्या कारण आम्ही हिंदी बघत नाही आम्हाला…,not offensive,,
@samant_uday Case केलीये त्या पैकी कोणी बघत असेल तर विनंती करतोय की केस वापस घ्या...तुमच्या मूळ बाकी सर्वांचा नुकसा… https://t.co/Kb8e5ytK3p,not offensive,,
@SjAmruta एकीकडे आपण म्हणतोय संघटित व्हा आणि लगेच भांडतो आपल्यातच.हेच चाललय पहिल्या पासून हिंदू मध्ये.कस होणार पुढे… https://t.co/e9tzcKI8FX,not offensive,,
"काल दादरच्या जिप्सी हॉटेलबाहेर @Lamborghini उभी होती. मित्र म्हणाला, ४.५ कोटींची कार आहे. प्रत्येकजण तिच्याकडे बघत… https://t.co/eVrvS07ls2",not offensive,,
"@anilshidore याच ट्विट ची वाट बघत होतो सर. सरकार आर्यन खान, वानखेडे आणि तत्सम टुकार गोष्टीत राजकारण करण्यात बिझी आ… https://t.co/yclMYMvFpo",not offensive,,
@Trollgirish @sawsammer3 @Mahendr95321820 @KMaitheli @unavailable1009 @augustkrantii_ कृपया संदर्भ बघत चला रिप्लाय… https://t.co/gIvfIGMT8P,not offensive,,
@RohitGo58097339 @CMOMaharashtra @saralseva34lakh @Subhash_Desai @saamTVnews @abpmajhatv निकाल जाहीर करा साहेब अत्य… https://t.co/4OtXuwKHyP,not offensive,,
"@iRavi_Inamdar कदाचित पेंग्विन ची वाट बघत असाव्यात 
वैनी 😸😸😂",not offensive,,
"आरोह ला बघत असते म्हणजे एखाद्या ने किती
रिकामचोट आणि अदाणीचोट असावे याचेच उदाहरण!
🤷🤦🤣 https://t.co/E9GnaMkEYX",not offensive,,
"@TheSameerW समीर सर , हे पण काय तुमच्याबाबत घडवून आणला जात आहे ते सर्व जनता बघत आहे, कोणाच्या पायाखालची जमीन सरकली… https://t.co/hqJEJlAvYI",not offensive,,
"आपण राजभाषा कायद्याचे वारंवार उल्लंघन का करताय ?
मराठीत संदेश पाठवण्यात तुम्हाला काय अडचण आहे ?
तुमच्यावर रितसर काय… https://t.co/jYGCKnmaxs",not offensive,,
RT @murtawade: @ShefVaidya @sumrag तुम्हाला सुद्धा ह्या बये चा हिसका दिसला म्हणजे. अहो ह्या वैद्य बाई ने उच्छाद मांडला आहे पुण्यामध्ये. हि…,not offensive,,
"@AmartyaR01 @girish_bhau @jayant_rokade हो ज्यांची तूम्ही वाट बघत आहात,
तिथे ते पाहुणे गांडीला पाय लावून पळले म्हणलं",not offensive,,
@CMOMaharashtra तुमच्या राज्याचे मंत्री काय करत आहेत त्या वर पण जरा लक्ष द्या CMO साहेब. आपलं काम सोडून. दुसऱ्यां… https://t.co/Qu7ri9yf4W,not offensive,,
नमस्कार प्रिय @pogoindia कृपया हे किड्स टीव्ही चॅनल आम्हाला #मराठीत उपलब्ध करून द्या कारण आम्ही हिंदी बघत नाही आ… https://t.co/OKLJKZD6f9,not offensive,,
RT @Sagarta78683523: नमस्कार प्रिय @Ach_Balkrishna कृपया आम्हांला हिंदी कळत नाही म्हणून आम्ही Aasta tv बघत नाही कृपया तुम्ही हे चॅनल मराठीत…,not offensive,,
"RT @Sagarta78683523: नमस्कार प्रिय @HungamaTVIndia आम्ही हिंदी, तमिळ, तेलगू, बघत नाही आम्हाला हा चॅनल मराठीत पाहिजेत कृपया मराठीत उपलब्ध क…",not offensive,,
@nawabmalikncp एक मंत्री आपले काम सोडून एका तपास अधिकाऱ्याच्या खाजगी आयुष्याची जाहीरपणे लक्तरे टांगतोय आणि तुम्ही… https://t.co/w2IseRsDS1,not offensive,,
@rautsavi9 माझी TL बघत होतीस का तू 😬,not offensive,,
@ShefVaidya @sumrag तुम्हाला सुद्धा ह्या बये चा हिसका दिसला म्हणजे. अहो ह्या वैद्य बाई ने उच्छाद मांडला आहे पुण्याम… https://t.co/FXOQHtsIsx,not offensive,,
"आता आपले सगळे याच्या सपोर्ट मधे जाऊ नका भाऊ पण त्यांचाच माणूस आहे हे लोक स्वतःच्या माणसांना पण सोडत नाहीत !
आपण बघत… https://t.co/VLWawYDAJd",not offensive,,
@mybmcWardD @MCGM_BMC एवढे दिवस होऊनही अजून देखील आमच्या तक्रारीचा निवारण झाले नाही. विभागातील सर्व रहिवासी आजारी प… https://t.co/ggdA5QMqEU,not offensive,,
@OfficeofUT कमालआहे साहेबअजून किती compromiseकरनार आहे.सत्तेसाठी नवाब मलिक तोंडाला येईल ते बोलतअसताना तुम्हीगप्प.म… https://t.co/3eRsICRY1X,not offensive,,
@uddhavthackeray कमालआहे साहेबअजून किती compromiseकरनार आहे.सत्तेसाठी नवाब मलिक तोंडाला येईल ते बोलतअसताना तुम्हीग… https://t.co/ki47qm9XNp,not offensive,,
@CMOMaharashtra कमालआहे साहेबअजून किती compromiseकरनार आहे.सत्तेसाठी नवाब मलिक तोंडाला येईल ते बोलतअसताना तुम्हीग… https://t.co/Kwx4JgZnKa,not offensive,,
@MM_K_08 मागच्या खुर्चीवर एक मुलगी आहे.... खूपच बघत आहे यार😜😜,not offensive,,
@abpmajhatv @nawabmalikncp तुम्ही महाराष्ट्र सरकारचे मंत्री आहात इतकी मोठी माहिती तुमच्या कडे होती तर मग तेव्हा काय… https://t.co/CRIICdMFjd,not offensive,,
"@Anya2_26_6 अन्या तर आजही JCB ने चाललेले खोदकाम आवडीने बघत असतो...😂😂
#इंजिनिअर",not offensive,,
"@nawabmalikncp सकाळ सकाळ हर्बल तंबाखू डबल मळली वाटतं... जनमत लक्षात न घेता जी छिछोरगिरी चालू आहे ना तुम्हा लोकांची, जनता बघत आहे.",not offensive,,
"लोक आणि कोर्ट ज़र पर्सनल झाल तर रडु नको फ़क्त..
अट्रोसिटी ची वाट बघत आहेस. All the best 🤣👍 https://t.co/CImq5Ge8b9",not offensive,,
"पुरोगामी महाराष्ट्र हा फक्त भाषणातील भाग आहे, त्याचा वास्तविक महाराष्ट्राशी काही संबंध नाही.

यूपी, बिहारच्या लोकां… https://t.co/J0GLMxeAPk",not offensive,,
"@ShefVaidya ताई on a roll. मोठ्या ब्रॅण्ड्स ना expose केल्यानंतर, मराठी अस्मिता कशी सोयीस्कर खेळवली जाते हे दाखवून… https://t.co/EfUCp93g54",not offensive,,
"@INDIAN081118 @VinodWayal12 @PadmakarTillu हेमल्याच्या दारात उभे असतील, एखाद रोलची वाट बघत.",not offensive,,
"RT @VijayTendulkar6: @ChintuTheJefe कालाय तस्मै नमः
आपण फक्त बघत आहे आपल्या देशाचे ब्रीद वाक्य सत्यमेव जयते 🙏
हे सार्थ आहे कारण सत्य…",not offensive,,
"@ChintuTheJefe कालाय तस्मै नमः
आपण फक्त बघत आहे आपल्या देशाचे ब्रीद वाक्य सत्यमेव जयते 🙏
हे सार्थ आहे कारण स… https://t.co/hAGALU9TzZ",not offensive,,
"RT @swapniltk: आता कळालं का की पेंग्विनला मुंबईत ""नाईट लाईफ"" का बनवायची होती? 😐

पावडर, पब आणि कसले कसले tourism करायचे होते. मुंबईला शांघा…",not offensive,,
"RT @JayantKukade: मंत्र्यांकडून घेतलेल्या शपथेचे उल्लंघन होत आहे.""बिना किसी द्वेष बिना किसी अनुराग"" मलिक/आव्हाड यांचा व्यवहार शपथे विरुद्ध…",not offensive,,
"प्रेम म्हणजे काय ????
जोपर्यंत ती रिप्लाय Type करते तोपर्यंत मी Typing Typing बघत राहणे...!!",not offensive,,
"RT @Sagarta78683523: मित्रानो तुम्ही तुमच्या घरातील लहान मुलांना हे ४ #मराठीत उपलब्ध असलेल्या कार्टून्स वाहिन्या #मराठीतच दाखवता ना.

जर तु…",not offensive,,
"मंत्र्यांकडून घेतलेल्या शपथेचे उल्लंघन होत आहे.""बिना किसी द्वेष बिना किसी अनुराग"" मलिक/आव्हाड यांचा व्यवहार शपथे… https://t.co/9tcH5Nz0iU",not offensive,,
RT @jane_sneha: आजकाल वसुली भाई समीर वानखेडे बातम्या कमी आणि @nawabmalikncp साहेबांचं Tweeter हँडल जास्त बघत असतील 🤣🤣,not offensive,,
"@MM_K_08 हे बरोबर नाही, इथल्यांनी फक्त वाट बघत राहायचं का.?? 😂😂😂",not offensive,,
@prajaktdada @PawarSpeaks दादा उपकेंद्र सहाय्यक वेटींग लिस्ट मधील विद्यार्थ्यांना पण लवकर MSEB मधे सामावून घ्या.. आ… https://t.co/P8xukCa0Nh,not offensive,,
@Ram9970402030 @ishpriy सामन्य मानुस नेहमीच भरडला जातो त्याच्यावर कोणत्याही राजकारणी बघत नाही तो फक्त श्रीमंत &amp; एकद… https://t.co/8oRWI0r9Ne,not offensive,,
RT @BhamareRandhir: @SmeerWankhede तुम्ही तुमचे कर्तव्य निभावत रहा सर...वरचा सर्व बघत आहे...त्याच्या जवळ १०० टक्के न्याय आहे...कितीही टीका…,not offensive,,
"वरातीत नाचताना
कधी आग्रहा मुळे
कधी स्वतःहुन
कधी सुरवात लाजत
कधी दोन 
घोट ढकलत
कोणालाच कशाचं 
भान नसतं
जो तो 
बेभान… https://t.co/W8jezPcyz9",not offensive,,
"@ishpriy @nishad_FC पण राष्ट्रवादी मध्ये बिनडोक लोकच भरली आहेत याला अजूनही साथ देत आहेत, ड्रग्स मध्ये पकडल्या गेले… https://t.co/85yfJo6LzB",not offensive,,
"@ChintuTheJefe कुठून काही जमवता येते का ते बघत होता छोटा टॉमी(गोल्डफ्लेक)।
पोल्ट्री वाला कोंबडी चोर राणे ।",not offensive,,
आणि महाराष्ट्र सरकार फक्त वाट बघत बसणार 🧐🧐..यांना समन्स पण पाठवला आणि महाराष्ट्र सरकार अजून पर्यंत गुन्हा नोंदवत आ… https://t.co/6dX0BCAUE3,not offensive,,
"@shashank_ssj @ANI शशांक झा news नीट बघत झा.
कारवाई CBOMP केली गुणगान NCBच करतोय",not offensive,,
"@Ram9699_ @Joglekar09 @Makao7iv7iv मेण कस वितळत.... 
बघत असतील 😂😂",not offensive,,
@GZeroC एवढं बारीक तर बिग बॉस ची टीम पण बघत नसेल बिग बॉस 😂,not offensive,,
RT @ravidhumne: @ramraje_shinde बैलगाडीचे चिखलात फसलेले चाक काढायला जितके लोक येतात ना! तितके सुद्धा नाही येथे. एक घाण वास येते म्हणून नाक…,not offensive,,
@mpsc_office ३८०० अनुभव आधारीत सरळसेवांच्या जागांचे मागणीपत्र आपणास प्राप्त होऊनसुद्धा आपण त्या जागा प्रसिद्ध का कर… https://t.co/36wLCj7LHz,not offensive,,
@ChitraKWagh तुम्ही जो विचार करुन बाबासाहेबान्चा उल्लेख केला तस होणार नाही. स्वप्न बघत रहा. तुमचा बुरखा फ़ाटलेला आ… https://t.co/vXqgJAcAR8,not offensive,,
नक्कीच आणि त्यांना म्हणाव तुम्हाला जर वाटल तर लवकरहि या आमच्याकडे तुमचे साथी वाट बघत आहेत? https://t.co/93R5KTN1bv,not offensive,,
आज पुर्ण मॅच बघत असतोय.. 😂,not offensive,,
महाराष्ट्राची वाटचाल खूप चुकीच्या रस्त्याने चालली आहे। सरकार मध्ये बसलेले लोक कळत असून सुद्धा मूग गिळून बसली आहेत त… https://t.co/AI9WwaP5jp,not offensive,,
"RT @MaheshSatpute07: @VinodWayal12 @PadmakarTillu गुलाम आहेत मराठी कलाकार...!!! 

कंगनाला बॉलिवूडचं प्रेम काय असतं ते सांगायला सरसावले पण ए…",not offensive,,
नमस्कार प्रिय @Ach_Balkrishna कृपया आम्हांला हिंदी कळत नाही म्हणून आम्ही Aasta tv बघत नाही कृपया तुम्ही हे चॅनल मरा… https://t.co/T2IuIHUux0,not offensive,,
"नमस्कार प्रिय @HungamaTVIndia आम्ही हिंदी, तमिळ, तेलगू, बघत नाही आम्हाला हा चॅनल मराठीत पाहिजेत कृपया मराठीत उपलब्ध… https://t.co/TSA0HUWwkS",not offensive,,
"मित्रानो तुम्ही तुमच्या घरातील लहान मुलांना हे ४ #मराठीत उपलब्ध असलेल्या कार्टून्स वाहिन्या #मराठीतच दाखवता ना.

जर… https://t.co/WixmvFEm91",not offensive,,
"पापीस्तानच्या विजयानंतर भारतात कोणा कोणाला आनंद झाला ते बघा 😡😡😡
फक्त आणि फक्त भाजपा विरोधासाठी हे होत आहे,पण ह्या… https://t.co/0PiyElHpii",not offensive,,
@sumrag @KrantiRedkar @CMOMaharashtra हे भोसडीचे आता बोलणार नाहीत हरामी साले...महाराष्ट्राचं वाटोल याच लोकांनी केल. जनता बघत आहे सगळं..,not offensive,,
"RT @PadmakarTillu: देशातील 5 राज्यातील अनागोंदी कारभार बघता तिथली राज्य सरकार बरखास्त करणे केंद्र सरकार कडून अपेक्षित आहे
हातात असलेले सग…",not offensive,,
@ashish_jadhao आम्ही न्युज बघत नाही,not offensive,,
RT @aniruddha3365: हाँस्पीटलमध्ये दोन दिवसानंतर शूध्दीवर आलेल्या जखमी भटजीला भेटायला आलेल्या दोस्ताने आस्थेवाईकपणे विचारल की काय ॲक्सिडंट…,not offensive,,
अभा राहुल ची सेक्रेटरी. राहुल शेअर मार्केट च्या कामात कायम व्यस्त असणारा. त्याला जेवायला हि वेळ भेटत नसे. पण आज रा… https://t.co/BXYSGgcqHM,not offensive,,
"मी मागे वळून पाहिले पण नीट पाहता आले नाही. मी आलो पुढे निघून. आता सिग्नल हिरवा लागलेला, आणि मी आलो पुढे यात माझी का… https://t.co/GUKrjqxiur",not offensive,,
मित्राकडे ती बघत नसली तरी 'ती तुझ्याकडेच बघतेय' यावर लगेच विश्वास ठेवणारा मित्र 'अरे ती तुला चु*या बनवतेय' असं आपण… https://t.co/HvmJp1MqZi,not offensive,,
अर्धा तास झाला एक तास झाला दीड तास झाला ग्राहक काय येईना अधून मधून गावातली लोक पण हसत बघत जात होती.आणि तेव्हां रोडव… https://t.co/a7mygTklSF,not offensive,,
@ramraje_shinde बैलगाडीचे चिखलात फसलेले चाक काढायला जितके लोक येतात ना! तितके सुद्धा नाही येथे. एक घाण वास येते म्ह… https://t.co/cL1W8Xst3s,not offensive,,
@rahulsardar3 @ChakankarSpeaks @Maha_MahilaAyog @WCDGujarat @DGPMaharashtra @dgpgujarat तया नाय बघत मेसेज vvip आहे ना😂,not offensive,,
आदरणीय @RealBacchuKadu भाऊ यांच्या लढ्याला पहिल्यांदाच अपयश दिसून येत आहे. तरीही संपूर्ण महाराष्ट्रातील शिक्षणसेवक… https://t.co/hqgY0eHY8y,not offensive,,
हाँस्पीटलमध्ये दोन दिवसानंतर शूध्दीवर आलेल्या जखमी भटजीला भेटायला आलेल्या दोस्ताने आस्थेवाईकपणे विचारल की काय ॲक्सि… https://t.co/eirFCKUxsD,not offensive,,
@ChitraKWagh महा पुरुषाचे नाव घेऊन तुम्ही पाप नाही करू शकत ताई.नाही तर तुम्ही बघत आहे लोक जय श्रीराम व अल्ला हू अकब… https://t.co/QiNhuOaez9,not offensive,,
@Deepakmore01 @nawabmalikncp लाज वाटली पाहिजे तुमच्या सारख्या लोकांना जे एक ड्रग घेणाऱ्याला वाचवायला बघत आहे एक… https://t.co/AByJjYbgyv,not offensive,,
RT @_nileshmore: सर्वांनी 'बोधी सत्व' या YouTube चैनलला subscribe करा. चैनल वरचे विडीयोस बघत चला. बोधी स्तव आपला हजारो वर्षांपासुन लपलेला ई…,not offensive,,
@News18lokmat तो निसटल नाही तर काय तो up ला आहे समजलं आणि पुणे पोलीस त्याला आणायला निघाले हे संपूर्ण देशाला मीडिया… https://t.co/zLLJClBpL2,not offensive,,
"@VinodWayal12 @PadmakarTillu गुलाम आहेत मराठी कलाकार...!!! 

कंगनाला बॉलिवूडचं प्रेम काय असतं ते सांगायला सरसावले प… https://t.co/fsW8R4HzhD",not offensive,,
लोक सोशल मिडिया वर छोटे व्हिडिओ टाकतात आणि आपण ही मुर्खासारखे ते न चुकता बघत असतो.,not offensive,,
"RT @swasthyasevak: मग, तुम्ही कुणाची वाट बघत आहे ?
आजच लस घ्या आणि स्वतःची रोग प्रतिकार शक्ती वाढवा. 

#GetVaccinated #Unite2FightCorona #s…",not offensive,,
"@ShefVaidya तुमच्या IT सेल वेठबिगारीना प्रॉपगेंडे चालवायला सांगितलं पाहिजे का.🤣🤣
सत्ता गेल्यापासून महाराष्ट्रात जो… https://t.co/KF035jmH2h",not offensive,,
RT @vvmspeaks: फेसबूकचा न्यूज चॅनेल्स चा बातमी खाली लोक अक्षरशः शिव्या घालतोय कबाब मालिकला। जनमत हे वानखेडे चा बाजूने अजून मजबूत होत आहे आ…,not offensive,,
एवढं निष्क्रिय केंद्र सरकारमुळेच @BJP4India ला २०२४ जबरदस्त फटका ह्याच राज्यांतून बसणार एवढे नक्की! ते आता अंत बघत… https://t.co/8i9dw9PgYi,not offensive,,
"RT @AmitRaut05: आता कळालं का की पेंग्विनला मुंबईत ""नाईट लाईफ"" का बनवायची होती? 😐

पावडर, पब आणि कसले कसले tourism करायचे होते. मुंबईला शां…",not offensive,,
"RT @Swatikada: हरामखोर मलीक मराठी अधिकारी वानखेडेंची जात घर कुटुंब बदनाम करत असताना मुख्यमंत्री ठाकरे तमाशा बघत आहेत 
#मराठी_अस्मिता
#हिंदु…",not offensive,,
"@Ram_Rajya2024 @nawabmalikncp @PawarSpeaks काड्या करण्या मध्ये सर्व आयुष्य गेले, काही नवीन नाही बघत आहे महाराष्ट्र,… https://t.co/4Q5AZawK3E",not offensive,,
"हरामखोर मलीक मराठी अधिकारी वानखेडेंची जात घर कुटुंब बदनाम करत असताना मुख्यमंत्री ठाकरे तमाशा बघत आहेत 
#मराठी_अस्मिता
#हिंदुत्व",not offensive,,
"मग, तुम्ही कुणाची वाट बघत आहे ?
आजच लस घ्या आणि स्वतःची रोग प्रतिकार शक्ती वाढवा. 

#GetVaccinated… https://t.co/M9xdJjh3U5",not offensive,,
"समीर वानखेडेची परिस्थितीपण रवींद्र पाटील सारखी होतांना बघत बसणार का ?
या सिस्टीम आणि भ्रष्ट सत्ताधारी नेत्यांच्या… https://t.co/4QYP2QfgtK",not offensive,,
@MahaHealthIEC @MahaDGIPR @CMOMaharashtra @rajeshtope11 @micnewdelhi माहिती दिल्याबद्दल धन्यवाद 🙏 . पण आता अ… https://t.co/4RSgm5pqYY,not offensive,,
@Sonalimumbai1 समीर वानखेडेची मारायचीच होती तर त्या शाहरुखच्या पोराची लागायची का वाट बघत होता कबाब मलिक??? का वानखे… https://t.co/oaAYieFLJL,not offensive,,
@SmeerWankhede तुम्ही तुमचे कर्तव्य निभावत रहा सर...वरचा सर्व बघत आहे...त्याच्या जवळ १०० टक्के न्याय आहे...कितीही… https://t.co/AqEN96GjOY,not offensive,,
"RT @Prakashgadepat1: आता कुठे सुरवात झालीय,
केंद्रीय यंत्रणाचा वापर करुन देशभक्तीच्या नावाखाली #वसुलीकांड सुरु असल्याचे दिसून येतेय , महा…",not offensive,,
@TV9Marathi जावयाची बाजु सासरा घेणार वसुली भाईची बाजु बहीण घेणार मग सामान्यांनी फक्त बघत राहायचं का ?,not offensive,,
"आता कुठे सुरवात झालीय,
केंद्रीय यंत्रणाचा वापर करुन देशभक्तीच्या नावाखाली #वसुलीकांड सुरु असल्याचे दिसून येतेय ,… https://t.co/D1FB6qblpo",not offensive,,
@Anya2_26_6 नाही बघत सर मग,not offensive,,
"@shailesh_varmaa मग महाराष्ट्र सरकार बघत राहणार का काय ? मग भिमा कोरेगाव प्रकरणा सारखं , केंद्राने भिमा कोरेगाव… https://t.co/PFePo5FYVq",not offensive,,
RT @Ngp_shinde83: कुठं गेले दलित दलित ओरडणारे आज एक अधिकारी दलित आहे तर त्याला कसे मुस्लिम म्हणून अडकवायचे हे बघत आहेत आता अन्याय नाही होत…,not offensive,,
