tweet,subtask_a,subtask_b,subtask_c
आईघाल्या संन्ज्या राऊत तिला हरामखोर,Offensive,TIN,IND
देशद्रोही मुंबई द्रोही महाराष्ट्रद्रोही बेवडी कंगना भक्त लोकांच्या तोंडात शेण गेलं का आता बाबर आ…,Offensive,TIN,IND
तू किती ही शिव्या दे नाही तर शाप दे मला झाट फरक पडत नाही तुला फरक पडला म्हणून गांड जाळून ट्विट करतोयस सो,Offensive,TIN,IND
इक दिन मर जायेगा कुत्ते की मोत जग में कहेंगे मर गया मादरचोद ला ला ला ला ला ला ला ला ला ला ला ला ला ला ला…,Offensive,TIN,IND
मेरे प्यारे पुच्ची पुच्ची मोदी जी आप सिर्फ जनजंख्या नियंत्रण कानून लाइये बाकी हम आपकी पुच्ची पुच्ची…,Offensive,TIN,IND
च्यायला आम्ही तर कॉलेजला असताना इन्फ्रारेड वर दोन मोबाईल एकमेकांच्या बोच्याला चिटकवून क्लिपा सेंड करून घ्यायचो…,Offensive,TIN,IND
कारे मादरचोद नेरकर जास्तच माजलेला दिसतोय तू तुझ्या आई बहिणी झोपत असतील गावातील लोकांबरोबर भड…,Offensive,TIN,IND
NULL,Offensive,TIN,IND
तुझ्या पुच्ची काही कामाची रायली नसणार मग तुझ भोक बेस्ट असणार,Offensive,TIN,IND
व्हय रे चोम्या तू शिकवणार मला कोणाला प्रेम करायचे ते दळभद्री सल्या,Offensive,TIN,IND
निघ आईघाल्या पाकिस्तानात तुझं इथं काय काम कटव्या इथं राहून देतोय हे हिंदूंचे उपकार समज,Offensive,TIN,IND
हो आईघाल्या मुंबई आमच्या बापाचीच आहे तुझी औकात काय आहे रे भिकाऱ्या?,Offensive,TIN,IND
क्या रे झवाड्या देश के सिविल सर्विस के सिस्टम में इतना बडा घोचा है और तुम लोग देश की जनता को बताता नहीं है…,Offensive,TIN,IND
भाजप च्या गोट्या चोळ्या आहेस का,Offensive,TIN,IND
तुजाईला चेककर तिच्या बॉल वर चावलो होतो मी सांगेल ती रांड कुठं गेली होती,Offensive,TIN,IND
भडव्या तूझी लायकी काय रे भाड्या,Offensive,TIN,IND
आईघाल्या तुझी गांड दुखते का ? उद्धवसाहेब मुख्यमंत्री आहे म्हणून,Offensive,TIN,IND
तु गू खा रे भड्व्या सोनिया चा़ दलाल,Offensive,TIN,IND
कारे तुझ्या बहीणीच घर फोडल की काय मादरचोद?,Offensive,TIN,IND
अबे मादरचोद गदधार तूझ्या सारख्या हरामखोचा हा महाराष्ट्र नाहीहा आमचा शिवाजींचा बाळासाहेबांचा आणि मा…,Offensive,TIN,IND
पुच्ची,Offensive,TIN,IND
साली कुत्ती,Offensive,TIN,IND
जवान तर देशाची रक्षा करतातपुरात सहायता करतात हा भडवा आईघाल्या कोणांच काय चोळतो देव जाणे,Offensive,TIN,IND
साली रंडी,Offensive,TIN,IND
हो का गोट्या चोळ्या,Offensive,TIN,IND
मोती शेठचा वाढदिवस राष्ट्रीय बेरोजगार दिन म्हणून साजरा करण्यापेक्षा आंतरराष्ट्रीय दळभद्री दिन म्हणून साजरा कर…,Offensive,TIN,IND
तुजाई तर पुऱ्या घोळक्यात नंगी होती लई आवडत त्या रांड ला,Offensive,TIN,IND
मी बोचा धुताना तू काय बागायेल येत होता का रे,Offensive,TIN,IND
भिकारचोट,Offensive,TIN,IND
अरे भडव्या आदी तुजी लायकी बग तुला गल्लीतील कुत्रा विचारतो का मग दुसऱ्याला बोल गांडू साला,Offensive,TIN,IND
या फक्त निंदानाथ सिंह आहे। कोणत्याही घटने नंतर म्हणतो इस घटना की करते हैं। आणि झाट पण नाही उपटत।,Offensive,TIN,IND
भाड़ खाव म्हनजेच भाड़ खानार्या लोकांना नाही नोकरीची किम्मत कळनार तु नालायक आहेस वाघ…,Offensive,TIN,IND
खरी गजाल येगळीच आसाह्या सगळ्याक कारणीभूत मंद शिवसेना समर्थक आसयसगळेच काय रावतोसारखो रिकामटेकडे रवाक…,Offensive,TIN,IND
हा नालायक गृहमंत्री दिशाबाबत तिने पोलिसांना १०० या नंबरवर फोन केला त्याबाबतच्या प्रश्नावर उत्तर न देता प…,Offensive,TIN,IND
जाऊ द्या भाऊ ह्याले समजे नाही झाट अन म्हणे मले पत्ते वाट,Offensive,TIN,IND
निल्या तु लहान आहेस अजुन तुझ्या मापाची हाफ चड्डी बनली नाय म्हणुन तु आपल्या गोट्या गोट्या खेळ नसल्या त्या उचापात्या…,Offensive,TIN,IND
काही मोजकी मराठी न्यूज चॅनल वगळता राष्ट्रीय स्तरावरील बहुतेक सर्व न्यूज चॅनल उद्धवाच्या तोंडात अक्षरशः शेण घालत आहेत अग…,Offensive,TIN,IND
सोनू नाव? खर नाव घ्यायला फाटतो का बोचा तो तर फाटणारच मुंबई चा पालक मंत्री कोणी बसवला मातोश्री असणारी कलानगर सीट…,Offensive,TIN,IND
ही असं जर इतर तमिळनाडू कर्नाटक राज्यात बोलली असती तर तिथले लोकच रस्त्यात धरून तुकडे तुकडे केले असतेपण महारा…,Offensive,TIN,IND
किती ही बावळट बाई आहे न्यायप्रवीष्ठ असलेल्या प्रकरणावर सुद्धा मतप्रदर्शन करते ? बॉलिवूडच्या इ…,Offensive,TIN,IND
गोट्या सेठ न काय कंपनी बनवलं आहे गुगल सर्च मध्ये पन नाही येतं बोगस कंपनी,Offensive,TIN,IND
कंगनाला आज संविधानाचा अपमान दिसतो स्वतःवर आले म्हणुन जेंव्हा दिल्लीत संविधान जाळले तेंव्हा तुझ्या तोंडात कुणी बोळा…,Offensive,TIN,IND
आम्ही अंध भक्त नक्की आहोत पप्पू सारखे मंद नाहीच,Offensive,TIN,IND
साली रांड,Offensive,TIN,IND
चूप रे मुर्खा तू कोणावार कारवाई करणार ? उपट्यांनो महारा…,Offensive,TIN,IND
वेड्या माणसा मराठा आरक्षणासाठी फडणवीस मुख्यमंत्री असताना सुरवात झाली होती तेव्हा तोंडात काय घेऊन बसला…,Offensive,TIN,IND
तु तर एडझवाच हाय तोंडात दिलाय का तुझ्या??,Offensive,TIN,IND
अरे मुर्खा तुमचे भक्त त्या फडतूस शेट ची बरोबरी आमच्या महाराजांना सोबत करतात त्याचा आधी निषेध कर सतरंजी उचल्या,Offensive,TIN,IND
मूर्खा मुघल कालीन वस्तु आसं आहे ते त्या सर्व मुघलांच्या वस्तु नाहीत आणि तिथे शिवाजी म…,Offensive,TIN,IND
आधी बातमी वाच रे मंद भक्ता तुमच्या सारख्या लोकांसाठी च बनवून ठेवलीय जरा…,Offensive,TIN,IND
लवड्या मी माझा भाषेत बोलोना तुझा बापाला पण ऐकयचो नाही लवड्या गांडीत पाय घालेल तुझा आई झवाड्या…,Offensive,TIN,IND
दादा साहेब फाळके नाव आहे मंद बुद्धी,Offensive,TIN,IND
अरे रांडच्या मी संविधनावरून बोललोच नाही मी तर तुझ्या आईला कशी झवली आणि तु…,Offensive,TIN,IND
उर्मिला मातोंडकर माझा च्या कट्ट्यावर येतेय मंद सैनिक उर्मिलाच्या कार्यक्रमाचा प्रचार नेमका कोणत्या नात्यांनी करत आहेत?…,Offensive,TIN,IND
कंगनानं अनधिकृत बांधकाम केलं ते अधिकृत दाखण्यासाठी पालिकाच्या संबंधित अधिका यांनी लाच मागितली असणार त्यानंतर कंग…,Offensive,TIN,IND
आग मंद बाबासाहेब नाही दादासाहेब फाळके थोडी माहिती घेऊन लावलावी करत जा तुला काय कामधंदा नाहीये,Offensive,TIN,IND
पोरी पळव्या राम्या आईघाल्या तु सांगणार का अत्याचार कुणावर होतोय,Offensive,TIN,IND
अरे मुर्खा आता संघात पूर्ण पँट असते पण तुझ्या डोक्यात अजून चड्डीच आहे,Offensive,TIN,IND
तुजाईला माझा लवडा लई आवडतो सारखा तोंडात ठेवते तिच्या…,Offensive,TIN,IND
तुझ्या फावड्याला दाऊदची धमकी अली आहे मग तू काय घरात बसून गोट्या खेळतोयस तुझ्या फाव…,Offensive,TIN,IND
बावळट निर्लज्ज सडक्या मेंदूची पैदास किड्याची औलाद आहे,Offensive,TIN,IND
जुमला कुमार संघटनेचे अध्यक्ष माननीय नरेन्द्र मोदी उर्फ फेकू उर्फ चहावाला उर्फ डिग्रीमास्टर गाटार मधून गॅस उत्पादन…,Offensive,TIN,IND
अरे काय हनिमूनला गेली आहे का ती? भिकारचोट पत्रकारिता,Offensive,TIN,IND
तिकडं त्याच्या तोंडात लॉलीपॉप देतात,Offensive,TIN,IND
काजल गेली घड्डयात तुझे शब्द वाचून लवडा ताठ झाला,Offensive,TIN,IND
दळभद्री बाबासाहेब आंबेडकर आणि दादासाहेब फाळके,Offensive,TIN,IND
निर्लज्ज आहे तो त्याला किती टोचा तरी म्हणेल लाल माझाच बोचा,Offensive,TIN,IND
मला नेहमी वाटायचं हिच्याशी लग्न करून नी चूक केली तिने मला खरं ठरवलं आज बुटकी साली हिची काहीच लाय…,Offensive,TIN,IND
गपरे चुत्या तूला कोण बोलला माझ्या मध्ये येऊन तुझी निजव असा झाटू तुझ्या सारख्या नपुसकाला झाट…,Offensive,TIN,IND
काय रे आई झावाड्या हिजड्या हॉटेल ला काय धंदा करतो का मादारचोद तुझा नंबर दे भ…,Offensive,TIN,IND
करे कवडीच्या भिकारी लाळचाट्या भडव्या तू आला पहिले माज़्या ट्वीट वर भोस्डीच्या तुझ्या बापने…,Offensive,TIN,IND
तुझा बाप मी आहे भाडखाऊ त्याला सोड तुझी आय मी…,Offensive,TIN,IND
संजय राऊत आईघाल्या आहे शिवसेना चा आहे मालक बनायला निकाला कुत्रा शिवसेना तर सोनिया रांडेचे पायचाटे बन्दे बाळा…,Offensive,TIN,IND
मूर्खा मराठी सिनेमावर लिहिलंय त्यात बापाचा सम्बन्ध नाही कळतंय मग विचारतोस कशाला ? माझ्या बापाच्या पगाराशी…,Offensive,TIN,IND
बाळासाहेबांचा बाळ्या बावळट निघाला,Offensive,TIN,IND
घे तोंडात,Offensive,TIN,IND
रांड दिप सुव्वरदेसाई,Offensive,TIN,IND
मुद्दामहून थुकत बसला ते पण दोस्तांना बोलवून म्हणुन झाट शिलगली,Offensive,TIN,IND
माझा हंटर चांगलाच घुसलाय आईच्या पुच्चीत तुझ्या कशी खवळली रांड लगेच,Offensive,TIN,IND
तोंडात घे,Offensive,TIN,IND
तुझे कागद पत्र काढून ठेव आधी गद्दार पाकिस्तानी मानसा,Offensive,TIN,IND
अरे भडव्या आधी स्वताच बग तू आमच्यावर टीका फेक अकाउंट काढून करतो यावरून तुजी लायकी काय आ…,Offensive,TIN,IND
भडवा है हा लढा कधी संपणार नाही मी एकटा जरी उरलो तरी माणसांनो उतरा रस्त्यावर आणि दाखवा,Offensive,TIN,IND
मूर्खा अजून दंड ठोठावलेला नाही जरा वाचत जा मंदभक्ता,Offensive,TIN,IND
कोर्टाने ला स्थगिती दिली आहे तुमचे ज्येष्ठ विधीज्ञ परमजीतसिंग पटवालिया कोर्टात गोट्या खेळायला जात होते काय?…,Offensive,TIN,IND
ये गपे भिकारचोट,Offensive,TIN,IND
आईघाल्या तुझ्या बापाची तर नक्कीच नाही,Offensive,TIN,IND
तुम्हाला जास्त कळतं वाटतं सोनिया समोर कधी झुकलेत ??? सत्ता समीकरण ला तुम्ही झुकले…,Offensive,TIN,IND
अरे दळभद्री ४० पैसे राजाच्या बिनडोक माणसा गुजराथांच्या चपला पुस फक्त पण तुझी लायकी नाही मराठी कला…,Offensive,TIN,IND
नेव्हीतील रितारमेन्ट नंतर कोणता आयटी सेल जॉईन केला होता का रे बावळट माणसा,Offensive,TIN,IND
तुज्या सारख्या च्युते महाराष्ट्र तील नसतील आम्ही महाराष्ट्र तील लोक हिंदी ला सुद्धा मान…,Offensive,TIN,IND
तुझी गांड बगतोय घोडी झाल्यावर लंड तुझ्या भोकात टाकायला कीती मस्त वाटत असेल हे ना,Offensive,TIN,IND
अरे भडव्या औरंग्याचे वंशज तुम्ही जेव्हा मुघलांनी तुमच्यावर अत्याचार केले तेव्हा ए…,Offensive,TIN,IND
तु बावळट झालाय का रे …,Offensive,TIN,IND
अरे अडाण्या जरा बाबासाहेब आंबेडकरांनी लिहिलेलं वाच (वाचता येत असेल तर) स्वतः…,Offensive,TIN,IND
एक मंद बीबीसी मधून हकलाऊन दिलाय म्हणतात,Offensive,TIN,IND
हा माहीत करून घे ना मग बावळट आहेस काय ??,Offensive,TIN,IND
च्यायला १ चित्रपट काय केला झाडावर चढले बुवा तुम्ही।,Offensive,TIN,IND
तुम्ही वर्ष गोट्या खेळत होता का बांगड्या भरलेल्या काय?,Offensive,TIN,IND
तोंडात घे तू प पान,Offensive,TIN,IND
च्यायला ह्यांच् वेगळा सुरु आहे एडझवे कुठले,Offensive,TIN,IND
अरे भिकारचोट कुलकरण्या वर्ष भाजपचे सरकार असताना त्यानी काय केल ते पण साग ना तुझ्या घरात एकद मुलं जन्माला आलं तर…,Offensive,TIN,IND
साहेबांनी एकदा का पाण्या ऐवजी दगडाने बोचा घासायला लावलं की आम्ही डोळे मिटायला मोकळे,Offensive,TIN,IND
अहो मग आता जेव्हा कंगना नि इतका काही बोलली मुंबई आणि मुंबई पोलिसांना तेव्हा मनसे नि अ…,Offensive,TIN,IND
हाहाहा काय उखडल एवढ्या मोठ्या संख्येने येऊन हाह फक्त्त तोंडात दम डोक्यात काहीच नाही,Offensive,TIN,IND
आज राष्ट्रीय सर्वविक्री अमावस्येच्या सर्वांना दळभद्री शुभेच्छा पकोडेवाले को श्रद्धांजली,Offensive,TIN,GRP
मराठा आरक्षणाला स्थगिती देण्यात आली आहे यावर विरोधी व सत्ताधारी यांनी चिंतन करण्याची गरज आहे दळभद्री राजकारण सोडा…,Offensive,TIN,IND
मुर्खा सारखे नकोतिथे मराठी अस्मितेच्या नावावर फालतू राजकारण करून महाराष्ट्राचे मोठे नुकसान करणार आहेत हे लोक मग…,Offensive,TIN,IND
मला बंगाली भाभी मराठी वहीनीच झवाड्या आवडतात,Offensive,TIN,IND
केस सुशांतची होती आणि शेवट कंगणाचे संडास पाडून झाली,Offensive,TIN,IND
मग तुम्ही काय गोट्या खेळात होता का ?,Offensive,TIN,IND
साली भांड,Offensive,TIN,IND
हे काय पहिल्यांदाच होत नाहीये पासून राम मंदिरासाठी येणाऱ्या पैश्यांवर सगळे भिकारचोट गब्बर झालेत …,Offensive,TIN,IND
मला झाट काय कळले नाय,Offensive,TIN,IND
यांना कोण सांगणार हो मूर्खा बरोबर वादविवाद आपल्याला मूर्ख बनवतात आपण यांची…,Offensive,TIN,IND
झवू देस का रांड,Offensive,TIN,IND
बेड्स मिळत नसल्याने ?? सगळी जंबो सेंटर फक्त गोट्या खेळायला उभी केली आहेत का ? पासून…,Offensive,TIN,GRP
च्यायला हे काय बे टोळी मुकादम म्हणजे ?,Offensive,TIN,IND
दळभद्री लोक नकोच बर झाल गेल बिहार ला,Offensive,TIN,IND
काय च्यायलाकाय चाललंय काय,Offensive,TIN,IND
आता डुक्कर कोण आहे नक्की?,Offensive,TIN,IND
इतका मंद बुद्धी असेल हा माणूस वाटलं नव्हतं मध्ये युवकांना नोकऱ्या देणार होते काय झालं त्याच? किती…,Offensive,TIN,IND
दळभद्री भंगार निर्लज्ज काय काय म्हणू अजून,Offensive,TIN,IND
आता शरद पवारांनी सुद्धा यु टर्न मारला मग त्यांचे चोमु साहेब प्रेमी त्यांना म्हणनार का की तुम्ही भाजपा ची बी टीम आहात????,Offensive,TIN,IND
अरे बावळट माणसा सरकारी कंपनी चे खाजगीकरण म्हणजे सरकारी कर्मचाऱ्यांची कामे पगार इथपर्यंतच तुझी समझ आ…,Offensive,TIN,IND
पाद गेल्यावर बोचा आवळून काही उपयोग नाही,Offensive,TIN,IND
दळभद्री सरकार आहे हे पण यांना आता जाग आलीय भरती काढायला,Offensive,TIN,IND
च्यायला वर्क फ्रॉम होम मध्ये पण ऑफिसवाले जीव काढतातएवढं काम कि स्वतःकडे पण बघायला वेळ नाही नशीब लग्न नाही…,Offensive,TIN,IND
बावळट आहेत,Offensive,TIN,IND
अरे मुर्खा महापौरांनी घेतलेले मागचे…,Offensive,TIN,IND
कोई धंदा छोटा नही होता आता करतोस तर कर ना मान्य उगीच दुसऱ्याचा नावावर का ढकलतो तो आहे मंद सैनिका चिव सैनिक,Offensive,TIN,IND
काय तर म्हणे जो उखांडणा है उखाड लो घे मग घेतलं उखाडून बसं म्हणावं आता बोंबलत हा महाराष्ट्र आहे इथे माज उतरवून…,Offensive,TIN,IND
सुशांत बिहारचा रिया बँगलोरची कंगना हिमाचल प्रदेशची आणि भांडणं महाराष्ट्रात आरं कुठं नेऊन ठेवलाय महाराष्ट्र माझा,Offensive,TIN,IND
अरे मुर्खा हेच तर विद्यार्थी सांगत होते कित्येक महिन्यांपासून तु लेट करंट आहे का बे,Offensive,TIN,IND
नशीब काही दळभद्री लोक भारत पाकिस्तान बॉर्डर प्रदेशात राहत…,Offensive,TIN,GRP
मंद बुद्धी बघ नीट भातखळकर,Offensive,TIN,IND
अरे मूर्खा एका वडापाव साठी का फडणवीसांना बदनाम करतोमला सांग तुला महिन्याभराचे वडापाव चे पैसे देतो,Offensive,TIN,IND
अण आमच्या गोट्या सेठ ले नेपाल चा प्रधानमंत्री भी फटके मारुन‌ चालला जाते,Offensive,TIN,IND
दळभद्री लोक आहेत हे,Offensive,TIN,IND
मंद बुद्धी ।,Offensive,TIN,IND
अरे येड्याहो तुम्ही तर मर्चंट नेव्हीतल्या माणसाला भारतीय नौदलाचा अधिकारी करून टाकले होते मूर्खांहो आणि मुंबई महानगर…,Offensive,TIN,IND
कुठं नादाला लागतो? बावळट आहेत म्हणून सोडून दे ना दादा,Offensive,TIN,IND
अरे बावळट माणसा तूझ्या विष्णूच्या अवताराने नौकर्या द्यायच्या सोड असलेल्या नौकर्या घालवल्या लोकां…,Offensive,TIN,IND
मुर्खाशिवाजी राज्य संपले वर्षातच बामनांनी संपवल नंतर पेशवाई आली नंतर इंग्रज …,Offensive,TIN,IND
अरे बाबा घे अमराठी लोकांना अजून डोक्यावर कधी सुधारणार काय माहित मुंबई ला काही पण बोली ते नाही दिसलं का हो ?…,Offensive,TIN,IND
आरे मुर्खा तुझ्या सारख्या बीनडोक दोनहीकडुन बोलणार्या चोमु मुळे हे होत आहे,Offensive,TIN,IND
ज्या एकाचा डोळा लाल झाला आहे ना तो पूर्व नौसैनिक आहे हे न समजू शकणारे किती मंद आहेत हे सांगायची…,Offensive,TIN,IND
आपल्या म्हणण्यावर थोडी हाय ते ते दळभद्री चांगले खेळायला पाहिजे जाऊ दे मला काय गरज मी तर …,Offensive,TIN,IND
मी पण मराठी आहे पण माझे विचार तुज्या सारखे बावळट नाही मी सर्व…,Offensive,TIN,IND
ह्या असल्या दळभद्री लोकांना अक्कल शिकवायला हवी होय मि केलीय तुम्हीही निदान अकाउंट रिपोर्ट करा त्याचे…,Offensive,TIN,IND
कोणी ही बावळट माहिती पसरवली आहे माहिती नाही त्या दर वेळेस बेंगलोर मधे राघवेंद्र स्वामी मठात आराधनेक…,Offensive,TIN,IND
आम्हा मराठी लोकांना शब्द वापर्न बोहोत आवडते जस्स कोरोना फोरोना नाश्ता फास्ता लवडा …,Offensive,TIN,IND
ह्या असल्या दळभद्री सरकारचा जाहीर निषेध,Offensive,TIN,GRP
दळभद्री कुठला,Offensive,TIN,IND
दळभद्री आहे हे यांना फक्त निवडणूक आली तर शेतकरी दिसतातमहाराष्ट्रात आल्यावर सडलेले कांदे हाना यांना,Offensive,TIN,IND
कोण आहेत ते बावळट लोक,Offensive,TIN,IND
जरा आरश्यात स्वतःच थोबाड अन् आधारकार्ड वर स्वतः च नाव बघ तू स्वतः ब्राह्मण आहे हे सगळे घ…,Offensive,TIN,IND
अरे आला मध्ये न्या तिकडे मुंबई वाटेल। दळभद्री विचारदरिद्री संस्कारहीन तिकडे कर म्हणा…,Offensive,TIN,IND
अरे रे रे आता इतके भिकारचोट धंदे करायला लागलेत,Offensive,TIN,IND
मंद भक्तांची लोकसंख्या माहित नाही मध्ये आलेला फंड किती माहित नाही? मंद भक्तांचा पगार ४…,Offensive,TIN,IND
कोरोनाच्या कॉलर ट्यूननंतर आता ह्या च्या जाहिरातीने त्रास सुरू केला आहे जाहिरातींसाठी इतका पैसा मोजण्यापेक्षा,Offensive,TIN,IND
देवेंद्र फडणवीसांना आरक्षण मागतोय तुझी बायको नाही असं बोलणाऱ्यांनो आता तुमचे मालक सत्तेत असूनही…,Offensive,TIN,IND
शेनिकाना कर्ज काढून यायला पाहिजे तिकडं आणि तिथं आल्यावर तुझा मार सुध्दा खाल्लं पाहिजे किती ते दळभद्री नशीब,Offensive,TIN,IND
शेतकऱ्यांना थोडा जरी दिलासा मिळताना दिसला की लगेच ह्या दळभद्री सरकारच्या पोटात गोळा येतो,Offensive,TIN,IND
भिकारडी मालिका दाखवणे बंद करा त्या पेक्षा युट्युब वरची गावाकडची गोष्ट ही मालिका दाखवा,Offensive,TIN,IND
च्यायला हा शशांक माझा खास दोस्त आहे,Offensive,TIN,IND
त्यांना हा पाकिस्तान चा भाग नसून राज्यघनेनुसार तो भारतातचाच भाग आहे कदाचित हे पण माहीत नसावं मंद बुद्धी,Offensive,TIN,IND
भक्त मंद असतात हे सत्य आहे ।।,Offensive,TIN,IND
म्हणून तर तुमच्या सारख्या ची मिडिया मारते आकलेचा तर काय पत्ता नसतो आन बड बड कराय…,Offensive,TIN,IND
च्यायला हे मोदी बेन सर्वपित्री अमावस्या ची पैदास हाय,Offensive,TIN,IND
मंद सैनिकांनी हा लेख नीट त्यात काय म्हंटलं ते नीट वाचा राज ठाकरे नां कुठे मदत मागितली नाहीं आणि टाळी पण दिलेली ना…,Offensive,TIN,IND
अरे मंद भक्ता कलाकाराने केलेला अभिनय आणि तुझ्या या निर्लज माणसाने केलेली…,Offensive,TIN,IND
मग तो आपला गिरीश काय करतोय रे हल्ली आणि सौमया।ने गोट्या खेळणे सोडलं का रे,Offensive,TIN,IND
राज्यात पोहे खाल्ले जातात पोहा नाही असे छुपी हिंदीकरण दिसेल तिथे हाणून पाडा आणि हो इथली राजभाषा,Offensive,TIN,IND
मंद लोकांचं ठीक आहे पण मोठ्याना कळायला पाहिजे ना,Offensive,TIN,IND
माणसाच्या तोंडात भाजपची चावी लागली की आपोआप काश्मिरी पंडीत अयोध्या पाकिस्तान राष्ट्रवाद हे शब्द बाहेर येतात।,Offensive,TIN,IND
फालतुगिरी पाहत सुद्धा नाही आणि पाहणार सुद्धा नाही आणि को…,Offensive,TIN,IND
यानी सल्ला दिला आणि मंद सगळी कडे टाळी दिली टाळी दिली म्हणुन उर बडवत आहेत बाळासाहेबा ची निवड योग्यच होती,Offensive,TIN,IND
मराठीचा अभिमान दाखवणार्या मराठी नट नट्या लग्न मात्र पर भाषिकांशी पर प्रांतियांशी पर धर्मियांशी करतात तेव्हा मराठी अस्मि…,Offensive,TIN,IND
एखादं कार्ट नालायक चोरटं भामटं गुंड भंपक मुजोर मर्कट हालकट मग्रुर निघालं तर समाज त्याला जास्त दिवस खपवुन घेत नाही …,Offensive,TIN,IND
@USER महागाई ची तुलना हिंदू धर्मा बरोबर करणारा हा चूतीया फक्त हिंदू च असतो दुसरी कोणाची हिम्मत नाही उघड उघड बोलायची…,Offensive,TIN,IND
@USER @USER @USER @USER तू गांडू आहेस का दुसऱ्याला चुतीया बोलतोसतुझ्या बोच्यावर कधी…,Offensive,TIN,IND
@USER मोगली चुतिया वावा,Offensive,TIN,IND
@USER तू ला माहीत होत पुर येणार तर येडझवया त्या ८ रुग्णांना तुझ्याच घरी ठेवायचं चुतीया,Offensive,TIN,IND
@USER ‍ लोकं येडझवे आहेत म्हणूनच चुतीया अन् गांडू राजकारणी लोकं हवे तसे वागवतात आपल्याला,Offensive,TIN,GRP
@USER @USER @USER @USER चुतिया ४,Offensive,TIN,IND
@USER @USER @USER तू न लावता चाटतोस तुझ्या प्रत्येक वरून कळतं ते झाटू मी…,Offensive,TIN,IND
@USER लोकांना हिंदुत्वाच्या नावाने चुतिया बनवणारे आज स्वतःच्या भाजपा कार्यालयाच्या लायब्ररीत कुराण ठेव…,Offensive,TIN,IND
@USER @USER @USER चुतिया अंध भक्त,Offensive,TIN,IND
@USER @USER चुतिया अंध भक्त,Offensive,TIN,IND
@USER ची जरा मंद आहे,Offensive,TIN,IND
@USER @USER @USER अरे मंद बुध्दी थोडे तरी डोकं लाव की निवडणूक आयोग कोणाच्या येतेलय अवघड ये तुमचं,Offensive,TIN,IND
@USER @USER @USER हे लोक स्वतः मंद बुद्धीचे प्रदर्शन करतात,Offensive,TIN,IND
@USER मंद आहे तो पण,Offensive,TIN,IND
@USER मंद बुद्धी,Offensive,TIN,IND
@USER आपण पंढरपूर ला आणि त्या मंद बुद्धीने बंगाल मध्ये आणि आसाम मध्ये जे घाव घवीत यश मिळालं ते अतुलनीय आहे मोठा पेक्षा,Offensive,TIN,IND
@USER मंद बुद्धि,Offensive,TIN,IND
@USER @USER मंद बुद्धि,Offensive,TIN,IND
@USER अहो त्याचा रोजगार गेला ना तो महिन्याला ४० पैसे कमवायचा असली मंद बुध्दी लोक आहेत आपल्याकडे ज्यांना…,Offensive,TIN,OTH
@USER चंपा जी ब्लॉक करुन जाणारे भुरटे धड निवडणून येत नाही आणि आत्ता धमक्या द्यायला चालू झाले मंद बुद्धी नेता तेलकट चंपा …,Offensive,TIN,IND
@USER @USER @USER@USER @USER @USER पोलीसांनो याबद्दल…,Offensive,TIN,IND
@USER ठेकेदारां कडून फक्त टक्केवारी गोळा करणे हिच यांची जबाबदारी बाकी जनतेला माझी कुटुंब माझी जबाबदारी ब्रीद वाक्य सांगुन…,Offensive,TIN,IND
@USER @USER कोविड योद्धा महावितरण कर्मचारीआणि एसटी कर्मचारी बस मध्ये मांडीवर लोक घेतोबेस्ट सेवा देतो अंबुलन्स सेवाऑ…,Offensive,TIN,IND
@USER सहि भन्नू भयो माननीय ज्यु यतिबेला कुर्सीको लडाईमा जनताले भोकै पेट र कोरोनाको महामारीसंग लड्दै यी नालायक…,Offensive,TIN,IND
@USER @USER @USER हा नालायक सरकार मध्ये कोण आहे?,Offensive,TIN,IND
किती नालायक लोक है तुम्ही राज्यात आणि देशामध्ये करोना चा धुमकल लागला आणि तुम्हाला लोकांना सत्तेची भूक आहेहे पाप…,Offensive,TIN,GRP
@USER @USER अरे नालायक मानसा तुला आमचा विषय समजला नाही कुत्र्या आम्ही पैसे मागत नाही बिनपगारी नोकरी करायला तयार…,Offensive,TIN,IND
@USER @USER अरे नालायक इथे अक्कल लाव ना सर मुल्ला असल्यामुळे आता बंगाल मधे घायची…,Offensive,TIN,IND
@USER @USER @USER तुमचा दिल्लीतील मालक सर्टिफिकेटवर फोटो टाकायला विसरला नाही पण व्हॅक्सीन…,Offensive,TIN,IND
@USER नालायक माणसा मराठीत माफी मागतुझ्यासारख्या कसलीही चौकशी न करता बातम्या देणाऱ्या नालायक पत्रकारां…,Offensive,TIN,IND
@USER कलकत्ते जा तू नालायक,Offensive,TIN,IND
@USER नालायक मोदी सरकार ते वयोगटातील व्यक्तींना लसीसाठी जो पुरवठा केला गेला राज्यांना तो बघा गुजरात ला बघा किती दिलाय आणि बा…,Offensive,TIN,GRP
नालायक मोदी सरकार ते वयोगटातील व्यक्तींना लसीसाठी जो पुरवठा केला गेला राज्यांना तो बघा गुजरात ला बघा किती…,Offensive,TIN,GRP
@USER हा हरामखोर सरळ सरळ पंढरपूरच्या मतदारांचा आणि लोकाशीला अपमान करत आहे आणि शिव्या घालत आहे आणि तुम्ही नाला…,Offensive,TIN,IND
@USER @USER अरं तुमच्या पक्षाची लायकी काय नालायक ग्रीड फेल मंत्री,Offensive,TIN,GRP
