tweet,subtask_a,subtask_b,subtask_c
@USER आपण दिवसभर तेच संद्याकाळचे भाग दाखवण्यापेक्षा दक्षिणेतील चित्रपट मराठीत डब करून दाखवा किंवा सकाळी १० वा…,not offensive,NULL,NULL
@USER माझं नाव देवेंद्र पण भारतीय मला लाडाने टरबुज म्हणतात मामीचाछावा  पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER @USER @USER @USER @USER @USER    हे जर त्यांच्या भारतातील …,not offensive,NULL,NULL
उखाड़फेकोमोदीसरकार पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
हे स्वैच्छिक आहे आणि कोणीही ते मला जबरदस्ती घेण्यास भाग पाडू शकत नाहीमला संविधान ने   चॉईस ऑफ ट्री…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग। @USER @USER @USER @USER @USER @USER @USER…,not offensive,NULL,NULL
युट्युबवर १ मिलियनचा टप्पा गाठणाऱ्या माय-लेकाची हिट जोडी । गोष्ट असामान्यांची - भाग ४ गोष्टअसामान्यांची…,not offensive,NULL,NULL
पंतप्रधान मोदीजी इटलीच्या दौऱ्यावर    ( ) परिषदेत भाग घेण्यासाठी भारताचे लाडके पंतप्रधान नरेंद्र…,not offensive,NULL,NULL
@USER बरंसुबोधते तोंडाचं ऑपरेशन खरचं करुन घेणार की कसं? मुख्य भाग तोच आहे ना त्या पात्रातील,not offensive,NULL,NULL
@USER त्याला म्हणावं की सरदारजीचा सीन अजिबात कट करू नकोसकारण तो त्यांच्या आयुष्यातला सर्वात महत्त्वाचा भाग आहे,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER @USER @USER @USER @USER @USER भाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER केदार जी आपण आतापर्यंत नक्कीच चांगल्या मुद्द्या ना पाठींबा दिलेला आहे इथे एका मराठी कलाकाराला त्रास…,not offensive,NULL,NULL
@USER लोकशाही गप्पा (भाग २) लोकशाही आणि माध्यमांची भूमिका दिनांक  २९ ऑक्टोबर २०२१ वेळ  सकाळी ११ वाजता मुख्य निवडणूक अधिकारी…,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER व्यक्त होणं म्हणजे लपून छपून सामाजिक माध्यमांवर घाण ओकून ठेवण्यापलीकडे यांच्याकडे दुसरा पर्याय नसतो कोणीच समजून घेणा…,not offensive,NULL,NULL
चेन्नई सुपर किंग्स साठी खेळल्याने माझा आत्मविश्वास वाढला आहे चेन्नई सुपर किंग्स ने अगदी लिलावापासुनच माझ्यात खुप…,not offensive,NULL,NULL
मुस्लिम आक्रमण भाग २          @USER,not offensive,NULL,NULL
@USER हा ही विचार करण्यासारखा भाग आहे,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग       …,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
मुळ मुद्दा हेमल्याचा दुतोंडी दाखवण्याचा असताना ही असली बिन अक्कलीची शेंबडी पोरं विषय भरकटवायला‌ मात्र चांगली शिकली…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग  पेट्रोलकीआगमोदीभाग  @USER  @USER  @USER  @USER @USER…,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग       हटाओदेशबचायो…,not offensive,NULL,NULL
@USER अप्रेंटिसकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER भाग ।,not offensive,NULL,NULL
आम्ही बरोबर चालत असलो की माझा पंजा त्याच्या बुल्ल्यावर आपटला तरी तो काही लांब जायचा नाही तसाच चालत रा…,not offensive,NULL,NULL
@USER तर असा यांचा दैदिप्यमान रेकॉर्ड आपल्यासमोर असताना आपल्याला यांना जाब विचारणं भाग आहे की-  तुम्ही अठरा तास काम करून नक्की काय उप…,not offensive,NULL,NULL
देशातील सर्वात महागडा भाग म्हणून ओळख असणाऱ्या मुंबईतील कफ परेडमधील झोपडपट्टीवासीयांना कोट्याधीश करणारी गृहनिर्माण…,not offensive,NULL,NULL
@USER आज दिल्ली में आयोजित         -     …,not offensive,NULL,NULL
@USER सर्वोच्च अदालत आफै कठघरामा  - भाग १       -,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग   @USER @USER,not offensive,NULL,NULL
@USER @USER @USER @USER @USER भाग,not offensive,NULL,NULL
आर्यनखान हा आमचा नातेवाईक नाही त्याला आम्ही पाठिंबा का द्यावाड्रग्ज जर घेत असेल तर त्याला का सोडावेहा झाला आपला…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER @USER @USER पेट्रोलकीआगमोदीभाग  पैट्रोलडीजलकेदामकमकरो,not offensive,NULL,NULL
गणिताच्या निमित्ताने – भाग ११,not offensive,NULL,NULL
@USER कृपया कचरा उचला ठिकाण  नवले पुला जवळ कात्रज बायपास भाग पालिका हद्दीत येतो खूप दिवस झाले कचरा वाढतच आहे…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER @USER पेट्रोलकीआगमोदीभाग  पैट्रोलडीजलकेदामकमकरो,not offensive,NULL,NULL
लोकशाही गप्पा (भाग २) लोकशाही आणि माध्यमांची भूमिका दिनांक  २९ ऑक्टोबर २०२१ वेळ  सकाळी ११ वाजता मुख्य निवड…,not offensive,NULL,NULL
ದೇಶದ ಜನ ನಮಗೆ   ಮಾಡೋಕೆ ಆಗ್ತಾ ಇಲ್ಲ ಮೋದಿ       मोदीरोजगारदो पेट्रोलकीआगमोदीभाग…,not offensive,NULL,NULL
जप्त केला होता वाडा हद्दीत ट्रेलर वरुन स्टीलची वाहतूक सातत्याने होत असतेवाडा येथील स्टील चोरी अनेक वेळा गुन्हे…,not offensive,NULL,NULL
भारतात फेसबुकचा वापर धार्मिक तेढ वाढवण्यासाठी  जुलै  मध्ये संशोधकांनी ‘कम्युनल कॉन्फ्लिक्ट इन इंडिया भाग ’ म…,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग  पेट्रोलडीजलदामकमकरो  मोदीदेशकीदीमक  मोदीइस्तीफादो  मोदीजवाबदो  मोदीरोजगारदो…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER  पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER    मोहम्मद शमीला कोणी शिवीगाळ केली?  एक ठरवून केलेली अपप्रचार मोहीम आणि काही कार्यक्षम गाढवांची मदत   भाग  …,not offensive,NULL,NULL
@USER तस वेड लहापणा पासून पण २०१३-१४ पासून मला फोटोग्राफी चा मेजर चस्का लागला  स्पर्धेत उतरायची खूप भीती वाटते मला पण आज …,not offensive,NULL,NULL
@USER महिलाभगिनींच्या मदतीसाठी आणि सुरक्षिततेसाठी एका कक्षाची निर्मिती पोलीस दलातर्फे करण्यात आली आहेमहिलांना महिला विषयक काय…,not offensive,NULL,NULL
@USER साहब का -- वाला बोर्ड देख कर कुछ मच्छरों को तो मैंने भी देखा जो सफ़ेद टोपी पहन कर डर…,not offensive,NULL,NULL
@USER भाग बासुरिके,not offensive,NULL,NULL
@USER @USER भाग कुत्ते,not offensive,NULL,NULL
@USER @USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER                    …,not offensive,NULL,NULL
कृपया राजकीय जागा गुंडांसाठी रिकामी ठेवू नका तुम्ही सक्रिय राजकारणात भाग घेतला नाही तर ते गुंडांच्या ताब्यात जाईल…,not offensive,NULL,NULL
@USER अडचणी हा आयुष्याचा अविभाज्य भाग आहेयातुन यशस्वी निसटायचं असेल तर वेळेचं योग्य नियोजन आणि कमालीची सहनशीलता असावी लागते आ…,not offensive,NULL,NULL
@USER @USER भाग,not offensive,NULL,NULL
@USER नागपूर भारतीय राष्ट्रीय महामार्ग प्राधिकरणाच्या निर्माणाधीन पारडी उड्डाणपुलाचा एक भाग सुमारे  मिनिटांपूर्वी कोसळला सु…,not offensive,NULL,NULL
नवी दिल्ली  े कोरोना महामारीने जगभरात थैमान घातल्यानंतर देशात लसीकरणाची मोहीम मोठ्या प्रमाणात राबवण्यात आली अलिक…,not offensive,NULL,NULL
@USER नवऱ्याच्या कामात बायकोने भाग घेतला की त्या बिचार्‍याचा राघोबादादा झाला म्हणून समजा अमृता क्रांती महाराष्ट्र रिम…,not offensive,NULL,NULL
करता त्यांना वीज बिल मुदत वाढ द्यावी तसेच कोणालाही एकरकमी बिल भरण्यास भाग पडू नये अन्यथा वंचित बहुजन आघाडी तीव्र आं…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
या आर्यन खान प्रकरणाने आपल्याला विचारलेला सगळ्यात महत्त्वाचा प्रश्न आहे राजकीय विरोधक विशिष्ट समाजगट यांना छळ…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग  महंगाईडायनखायजात,not offensive,NULL,NULL
@USER @USER @USER तुमचं महाराष्ट्राच्या बदनामीचा कटकारस्थानाचा खेळाचा पण भाग बनने हे पण बाळासा…,not offensive,NULL,NULL
बाल निर्माण की कहानियाँ भाग १२ (        ) …,not offensive,NULL,NULL
@USER सबने    मध्ये  पर्यन्त तरी कोण मानत नव्हते ग्रामीण भाग त्याचा  पॉईंट  आज…,not offensive,NULL,NULL
@USER मरीन ड्राइव्ह प्रत्येकाच्या आयुष्याचा एक भाग राहिलेला आहे आणि या ठिकाणाशी प्रत्येकाच्या वेगवेगळ्या आठवणी दडलेल्या आहेत …,not offensive,NULL,NULL
@USER भाग कुत्ते,not offensive,NULL,NULL
@USER आता यांचीच कमी होती कि काय बीजेपी एक एकाला बोलायला भाग पाडतेय,not offensive,NULL,NULL
? ( ) (-)   धर्म…,not offensive,NULL,NULL
@USER لَا اِلٰهَ اِلَّا اللّٰهُ مُحَمَّدُ رَّسُوْلُ اللّٰهُ ۞ कलमे के दो जुज़ {भाग} हैं पहला जुज़ {भाग}  لَا اِلٰـهَ اِلَّا ال…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
तस वेड लहापणा पासून पण २०१३-१४ पासून मला फोटोग्राफी चा मेजर चस्का लागला  स्पर्धेत उतरायची खूप भीती वाटते मला पण…,not offensive,NULL,NULL
@USER @USER पेट्रोलकीआगमोदीभाग पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER @USER त्यात मी येत नाही आणि  नाही  ना माहित नाही  महाराष्ट्र हा देशा चा भाग आहे वेगळा दे…,not offensive,NULL,NULL
@USER @USER @USER @USER @USER @USER @USER @USER…,not offensive,NULL,NULL
सर्व पत्रकारांनी भाजपातर्फे फक्त देवेंद्रजी फडणवीस यांनी  आर्यन खान अपहरण प्रकरणावर केलेलं भाष्य हेच अधिकृत मानावं…,not offensive,NULL,NULL
@USER            कर भाग गया,not offensive,NULL,NULL
व्यक्त होणं म्हणजे लपून छपून सामाजिक माध्यमांवर घाण ओकून ठेवण्यापलीकडे यांच्याकडे दुसरा पर्याय नसतो कोणीच समजून घे…,not offensive,NULL,NULL
@USER •बंगल्यात हडळ राहते•(काल्पनिक) भाग-२ •पवन म • खरे पाहता त्या दिवशी रामराव झोपला त्याला झोपेतच हृदय…,not offensive,NULL,NULL
ताणतणाव हा सध्याच्या जीवनशैलीचा एक भाग झाला आहे     …,not offensive,NULL,NULL
लोकशाही गप्पा (भाग २) लोकशाही आणि माध्यमांची भूमिका दिनांक  २९ ऑक्टोबर २०२१ वेळ  सकाळी ११ वाजता मुख्य निवडणूक…,not offensive,NULL,NULL
महिलाभगिनींच्या मदतीसाठी आणि सुरक्षिततेसाठी एका कक्षाची निर्मिती पोलीस दलातर्फे करण्यात आली आहेमहिलांना महिला विषय…,not offensive,NULL,NULL
@USER त्यानंतर त्याला मस्तपैकी पॅकिंग करून भारतातील विविध ठिकाणी सुटे भाग म्हणून विक्रीसाठी पाठविल्या जाते त्याची पॅकिंग ही अ…,not offensive,NULL,NULL
मालमत्ताकराबाबत सत्ताधाऱ्यांचा भुलभुलैया भाग दोन सुरु भाजपा मुंबईमहापालिका मालमत्ताकर तोटा शिवसेना  …,not offensive,NULL,NULL
महिलाएँ और मंगल (भाग - )            @USER,not offensive,NULL,NULL
@USERदि२८१०२१चा भागाचे लेखन अप्रतिम होतेडॉ पाठकडॉ आदीराजडॉ मीरा यांच्या भूमिका करणाऱ्या मात्तबर कला…,not offensive,NULL,NULL
लोकशाही गप्पा (भाग २) लोकशाही आणि माध्यमांची भूमिका दिनांक  २९ ऑक्टोबर २०२१ वेळ  सकाळी ११ वाजता मुख्य निवडणू…,not offensive,NULL,NULL
@USER सर्वोच्च अदालत आफै कठघरामा  भाग २,not offensive,NULL,NULL
@USER ऐलनाबाद में किसानों से डरकर मुख्यमंत्री खट्टर राजस्थान के रास्ते भाग गया          …,not offensive,NULL,NULL
या रक्तवाहिन्यांच्या ज्या भागात अड थळा निर्माण झाला असेल तो भाग  शस्त्रक्रियेने काढून त्या जागी पायातील  शिरेचा तुक…,not offensive,NULL,NULL
@USER गुरु सियाग योग - हमारे गुरुदेव जैसा कोई नहीं भाग -    @USER     …,not offensive,NULL,NULL
@USER प्रेम म्हणजे फक्त आयुष्याच्या भाग  आयुष्य,not offensive,NULL,NULL
युवासेनेचे राज्यव्यापी आंदोलन  केंद्रसरकारचानिषेध  पेट्रोलकीआगमोदीभाग  …,not offensive,NULL,NULL
लोकशाही गप्पा (भाग २) लोकशाही आणि माध्यमांची भूमिका दिनांक  २९ ऑक्टोबर २०२१ वेळ  सकाळी ११ वाजता मुख्य निवडणू…,not offensive,NULL,NULL
ओळख टोमॅटो पिकातील रोगांची भाग २ अधिक माहितीसाठी आजच पायलटॲग्रोला ९५८८६८७६२४ या क्रमांकावर मेसेज किंवा कॉल…,not offensive,NULL,NULL
पुरूस्कार छोटा हो या बडाखुशी बहुत देता हैं भाग जाने से ज्यादा सम्मानित हैभाग लेना हिन्दी   …,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग पेट्रोलकीआगमोदीभाग पेट्रोलकीआगमोदीभाग पेट्रोलकीआगमोदीभाग …,not offensive,NULL,NULL
@USER भाग १ मार्गी लागला  आर्यन खान जामीन पुढे केस चालू राहील  एक भाग  आता या प्रकरणात खरा रंग भरणार आहे खालील मु…,not offensive,NULL,NULL
त्यानंतर त्याला मस्तपैकी पॅकिंग करून भारतातील विविध ठिकाणी सुटे भाग म्हणून विक्रीसाठी पाठविल्या जाते त्याची पॅकिं…,not offensive,NULL,NULL
जो आजकाल प्रसिद्धीच्या झोतात आहे तसाच मेरठमध्ये हा धंदा चालवत असलेले हे सगळे कबाडवाले त्या विशिष्ट धर्माचेच आ…,not offensive,NULL,NULL
@USER                   गुमशुदा की तलाश पेट्रोलकीआग…,not offensive,NULL,NULL
लोकशाही गप्पा (भाग २) लोकशाही आणि माध्यमांची भूमिका दिनांक  २९ ऑक्टोबर २०२१ वेळ  सकाळी ११ वाजता मुख्य निवडणूक…,not offensive,NULL,NULL
@USER @USER @USER @USER @USER @USER @USER १०६ हुता…,not offensive,NULL,NULL
@USER केंद्र सरकार अपेक्षांवर खरे उतरत नाही हे सत्य आहे  ला मत द्या आणि  सरकारला जाब पण विचारा   तूर्ता…,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
? ( ) (-)   धर्म…,not offensive,NULL,NULL
@USER @USER @USER @USER असलेला पश्चिम महाराष्ट्रात ही बांडगुळे घुसू शकणार नाहीत  ते राजकि…,not offensive,NULL,NULL
@USER यंदाच्या  दिनी महाराष्ट्राला जगाच्या दृष्टीने एक आघाडीचे पर्यटन स्थळ बनवण्याची आमची बांधिलकी पुन्हा अधोरे…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER @USER @USER @USER मराठी माणूस कधीच आरएसएस बीजेपी च्या मागे जात नाही ना जाणार नाही सगळे…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER महाराष्ट्रातील सर्व शहरी वाहतूक शाश्वत करण्याचा आपला प्रयत्न आहे त्याचाच भाग म्हणून आता ठाणे नवी मुंबई पुणे संभाजीनगर…,not offensive,NULL,NULL
@USER अजून खूप वाईट दिवस येणार आहेत यापुढे कुठलाही इमानदार सरकारी ऑफिसर अश्या गोष्टीवर कारवाई करायला पुढे…,not offensive,NULL,NULL
? ( ) (-)   धर्म…,not offensive,NULL,NULL
? ( ) (-)   धर्म…,not offensive,NULL,NULL
@USER @USER @USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER @USER   पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER @USER चुड़ैल -    - भाग २,not offensive,NULL,NULL
@USER आध्यात्मिक उन्नतीसाठी हठयोग (भाग २) ₹ त्राटकाचे विविध प्रकार कोणते ? त्राटकाचे आलंबन कशावर करावे ? त्राटक केल्याने…,not offensive,NULL,NULL
@USER…,not offensive,NULL,NULL
लोकशाही गप्पा (भाग-२) - लोकशाही आणि माध्यमांची भूमिका  उद्या शुक्रवार दि २९ ऑक्टोबर २०२१ रोजी सकाळी ११३० वाजता…,not offensive,NULL,NULL
@USER @USER तसाही हा भगत सिंग च्या वयाचा तरुणाची सविनय कायदेभंग चळवळीत भाग घेतल्या मुळे अटक होऊन…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग  भाजपालाईमहंगेदिन  @USER @USER @USER @USER @USER @USER…,not offensive,NULL,NULL
@USER @USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER   पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
महापालिकेची ‘ती’ घोषणा म्हणजे ‘भुलभुलैया – भाग दोन’    …,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग @USER @USER,not offensive,NULL,NULL
@USER चुड़ैल -    - भाग २,not offensive,NULL,NULL
@USER @USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER चुड़ैल -    - भाग २,not offensive,NULL,NULL
@USER भाग अश्लील,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER भाग ३ समीर वानखेडे यांनी केलेल्या गैरप्रकारांचा शोध मुंबई पोलीस घेणार आणि अनेक गोष्टी समोर आणणार  २३,not offensive,NULL,NULL
भाग क्रं ४  केंद्र-राज्य संघर्ष  आजचं ईडी ने अजित पवारांच्या मामे भावाच्या कारखान्यासंदर्भात तपासणी कामी धाडी टाक…,not offensive,NULL,NULL
भाग ३ समीर वानखेडे यांनी केलेल्या गैरप्रकारांचा शोध मुंबई पोलीस घेणार आणि अनेक गोष्टी समोर आणणार  २३,not offensive,NULL,NULL
भाग १ मार्गी लागला  आर्यन खान जामीन पुढे केस चालू राहील  एक भाग  आता या प्रकरणात खरा रंग भरणार आहे खालील…,not offensive,NULL,NULL
टपाल सप्ताहानिमित्त खात्याबद्दल कृतज्ञता व्यक्त करणारा उपक्रम राबवण्यात आला यास नागरिकांनी भरभरून प्रतिसाद देत…,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
सर्वोच्च अदालत आफै कठघरामा  भाग २,not offensive,NULL,NULL
सर्वोच्च अदालत आफै कठघरामा  - भाग १       -,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER तुम्हाला अकलेचा भाग आहे की नाही ओ  कुठे काही चांगल होत असेल तर तुमच्या पोटात का दुखत तुमच्या शेठ ने आ…,not offensive,NULL,NULL
नेहा देणार लग्नासाठी होकार एक तासाचा विशेष भाग ३१ ऑक्टोबर रविवार रात्री ९०० वा …,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग पेट्रोलकीआगमोदीभाग साहबअबचुपक्यों,not offensive,NULL,NULL
@USER दो चल रहे         भाग लेता हूँ  के कारण मेरा,not offensive,NULL,NULL
@USER या उपक्रमाच्या माध्यमातुन महिला पोलीस घरोघरी जाऊन महिलांच्या अडचणी सोडविल्या जात आहेत तसेच महिलांना महिला विषयक कायद्याची माहि…,not offensive,NULL,NULL
भौगोलिक तात्या भाग क्र  वाचनीय,not offensive,NULL,NULL
@USER मोहम्मद शमी       पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग पेट्रोलकीआगमोदीभाग पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER   @USER ₹   @USER ₹ ‍   @USER ₹   @USER…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER @USER चुड़ैल -    - भाग २,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग  पेट्रोलडीजलदामकमकरो  मोदीदेशकीदीमक  मोदीइस्तीफादो  मोदीजवाबदो…,not offensive,NULL,NULL
@USER @USER @USER ब्रिटिशांविरुद्ध कुठल्याही राजकीय चळवळीत भाग घेणार नाही असं लिखित आश्वासन दे…,not offensive,NULL,NULL
परिस्थितीची खरी कल्पना येईल मुस्लिम किंग्डम अती उच्च शिखरावर असेलला तो काळ होता अनेक राजे हे अकबरच्या …,not offensive,NULL,NULL
@USER चुड़ैल -    - भाग २,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
तिला २०२४ साली होणाऱ्या पॅराऑलम्पिक स्पर्धेची तयारी करायची आहे त्यासाठी तिला २०२४ सालापर्यंत विविध देशांमध्ये होत अ…,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER @USER चुड़ैल -    - भाग २,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER @USER @USER चुड़ैल -    - भाग २,not offensive,NULL,NULL
@USER @USER @USER चुड़ैल -    - भाग २,not offensive,NULL,NULL
@USER चुड़ैल -    - भाग २,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
एनसीबीची केस अशी की आर्यनने एकप्रकारे जाणीवपूर्वक अमलीपदार्थ (अरबाजच्या माध्यमातून) बाळगले होते त्याचे अमलीपदा…,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER म्हणजे पुन्हा एक भाग ने वाला परमवीर पाहायला मिळणार  अर्धावड अजुन कोणा कोणाचा बळी देणार,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग @USER,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग @USER,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग  पेट्रोलडीजलदामकमकरो,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग   कर लो  लेकिन आएगा तो मोदी ही।       )    …,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग  पेट्रोलकीआगमोदीभाग  पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
@USER पेट्रोलकीआगमोदीभाग,not offensive,NULL,NULL
